Open time,Open,High,Low,Close,Volume,Close time,Base asset volume,Number of trades,Taker buy volume,Taker buy base asset volume,Ignore
2019-01-01 00:00:00,3701.23000000,3713.00000000,3675.04000000,3693.13000000,2991.92353400,2019-01-01 03:59:59.999,11050235.06866957,22720,1623.30526100,5995807.39066269,0
2019-01-01 04:00:00,3692.32000000,3726.64000000,3685.94000000,3713.83000000,3373.76039900,2019-01-01 07:59:59.999,12494556.35793086,21968,1906.76564300,7061959.78817576,0
2019-01-01 08:00:00,3714.19000000,3732.00000000,3696.14000000,3707.54000000,2977.75898300,2019-01-01 11:59:59.999,11058808.01667992,20706,1574.89161800,5849648.65411942,0
2019-01-01 12:00:00,3707.56000000,3756.94000000,3666.01000000,3682.61000000,3720.11856900,2019-01-01 15:59:59.999,13780549.03308909,24464,1967.84205700,7293410.78180695,0
2019-01-01 16:00:00,3683.00000000,3701.68000000,3642.00000000,3696.73000000,3248.11597500,2019-01-01 19:59:59.999,11937977.41445615,22941,1790.13312500,6579837.67113562,0
2019-01-01 20:00:00,3696.71000000,3810.16000000,3675.67000000,3797.14000000,7430.00957300,2019-01-01 23:59:59.999,27827123.20147902,41428,4056.21819500,15192771.58095756,0
2019-01-02 00:00:00,3796.45000000,3810.00000000,3763.75000000,3779.98000000,4496.50709600,2019-01-02 03:59:59.999,17010364.40088631,27986,2153.55099400,8149120.73200865,0
2019-01-02 04:00:00,3780.00000000,3788.31000000,3750.45000000,3771.08000000,3419.89052000,2019-01-02 07:59:59.999,12889025.34663410,27371,1572.25641800,5926295.82333984,0
2019-01-02 08:00:00,3772.64000000,3803.68000000,3770.00000000,3787.97000000,6213.28532000,2019-01-02 11:59:59.999,23500575.25463501,40142,3034.31219300,11478569.93928631,0
2019-01-02 12:00:00,3788.81000000,3839.63000000,3778.23000000,3801.28000000,7454.87000900,2019-01-02 15:59:59.999,28383490.54336059,40677,3909.51943800,14886326.93703961,0
2019-01-02 16:00:00,3802.61000000,3865.72000000,3795.00000000,3824.98000000,6987.58217200,2019-01-02 19:59:59.999,26721854.85963070,39884,3765.98471000,14403252.20315690,0
2019-01-02 20:00:00,3824.98000000,3882.14000000,3812.34000000,3858.56000000,6584.32825200,2019-01-02 23:59:59.999,25371316.84136389,42478,3485.97636100,13434332.02622657,0
2019-01-03 00:00:00,3857.57000000,3862.74000000,3821.14000000,3841.83000000,4473.69124300,2019-01-03 03:59:59.999,17186933.53337407,32305,2352.11517200,9036563.09750337,0
2019-01-03 04:00:00,3841.83000000,3850.00000000,3805.00000000,3828.88000000,3225.22703300,2019-01-03 07:59:59.999,12345121.97441957,27379,1593.45705400,6099552.48377559,0
2019-01-03 08:00:00,3828.88000000,3832.83000000,3783.00000000,3804.00000000,6171.74682400,2019-01-03 11:59:59.999,23495926.46157290,35664,2930.00367500,11154732.66409479,0
2019-01-03 12:00:00,3803.31000000,3823.00000000,3785.32000000,3806.70000000,4869.26546300,2019-01-03 15:59:59.999,18535583.00319865,32002,2513.84421400,9570218.45947003,0
2019-01-03 16:00:00,3807.37000000,3807.75000000,3730.00000000,3756.00000000,7090.39438100,2019-01-03 19:59:59.999,26610432.71230362,43585,3573.67441100,13412575.62289129,0
2019-01-03 20:00:00,3756.00000000,3782.69000000,3752.37000000,3766.78000000,3576.62341500,2019-01-03 23:59:59.999,13483375.01039587,28877,1829.98874100,6898853.09919477,0
2019-01-04 00:00:00,3767.20000000,3787.65000000,3730.00000000,3780.04000000,3608.72785400,2019-01-04 03:59:59.999,13560874.39740638,27614,1975.93370300,7426588.85503479,0
2019-01-04 04:00:00,3780.04000000,3800.00000000,3761.94000000,3783.28000000,4829.92437500,2019-01-04 07:59:59.999,18264697.98029217,32166,2564.70961600,9700316.28646853,0
2019-01-04 08:00:00,3783.28000000,3800.00000000,3752.00000000,3757.55000000,4621.51941300,2019-01-04 11:59:59.999,17439575.76793791,29825,2305.31244600,8702443.51024972,0
2019-01-04 12:00:00,3754.05000000,3765.00000000,3703.57000000,3725.28000000,7100.93271400,2019-01-04 15:59:59.999,26528060.57598017,39147,3569.49024600,13336523.45392460,0
2019-01-04 16:00:00,3725.30000000,3754.00000000,3717.30000000,3739.53000000,3825.82241800,2019-01-04 19:59:59.999,14301369.78102140,29782,2013.22144800,7527584.60177594,0
2019-01-04 20:00:00,3739.74000000,3823.64000000,3733.46000000,3792.01000000,5532.62789700,2019-01-04 23:59:59.999,20939972.13802393,33698,3150.63579900,11922747.27044289,0
2019-01-05 00:00:00,3790.09000000,3838.70000000,3783.25000000,3815.00000000,7129.55749000,2019-01-05 03:59:59.999,27161474.78184944,37088,3817.31216500,14542684.31175600,0
2019-01-05 04:00:00,3815.35000000,3840.99000000,3780.13000000,3785.15000000,5673.32128300,2019-01-05 07:59:59.999,21640807.64105392,34733,2435.76631400,9290283.64592605,0
2019-01-05 08:00:00,3784.37000000,3812.63000000,3770.00000000,3801.26000000,3088.81692400,2019-01-05 11:59:59.999,11711054.05599822,28862,1599.41763700,6065735.25090058,0
2019-01-05 12:00:00,3801.03000000,3814.00000000,3778.01000000,3785.58000000,5490.82131200,2019-01-05 15:59:59.999,20841148.91267800,37397,2740.74177600,10403669.19463355,0
2019-01-05 16:00:00,3785.58000000,3820.00000000,3775.00000000,3810.98000000,4696.21839500,2019-01-05 19:59:59.999,17852363.74505615,32929,2230.87238300,8481421.97468154,0
2019-01-05 20:00:00,3810.89000000,3812.50000000,3751.00000000,3770.96000000,4411.93234700,2019-01-05 23:59:59.999,16686652.13852305,32664,2084.80390000,7883661.00826163,0
2019-01-06 00:00:00,3771.12000000,3792.12000000,3740.00000000,3771.15000000,4235.53057500,2019-01-06 03:59:59.999,15974130.12442017,29986,2048.75020700,7728674.48610878,0
2019-01-06 04:00:00,3771.70000000,3783.55000000,3760.00000000,3767.94000000,2222.23343000,2019-01-06 07:59:59.999,8381190.92888363,21929,1181.69078500,4457742.08656904,0
2019-01-06 08:00:00,3768.11000000,3820.82000000,3761.81000000,3814.24000000,4988.50245400,2019-01-06 11:59:59.999,18920811.00915972,29604,2861.27826800,10853344.57357568,0
